regime,seed,n,d,k,gamma,factorization_tv,selected_order_name,selected_pool_weight,selected_soft_weight,selected_soft_lambda,method,expected_nll,expected_brier,tv_to_truth,js_to_truth,marginal_distortion
uniform_low_noise,2,2200,12,3,2.0,0.07575973330735467,j2_a_then_b,0.25,0.25,0.03,selected_order,1.5169143369588138,0.7016615806320426,0.05375559276202986,0.002566855842406657,0.026652122007640243
uniform_low_noise,2,2200,12,3,2.0,0.07575973330735467,j2_a_then_b,0.25,0.25,0.03,independent,1.735804146231613,0.7509481946006877,0.24734578476373592,0.06300670893876695,4.4329948766537286e-17
uniform_low_noise,2,2200,12,3,2.0,0.07575973330735467,j2_a_then_b,0.25,0.25,0.03,arithmetic,1.511815507862207,0.6998084985299088,0.03820856184902975,0.0013038353669364714,0.02550690820425781
uniform_low_noise,2,2200,12,3,2.0,0.07575973330735467,j2_a_then_b,0.25,0.25,0.03,geometric,1.5118267835791652,0.6998168650218833,0.03826495843414717,0.0013056431767089819,0.025454081970039063
uniform_low_noise,2,2200,12,3,2.0,0.07575973330735467,j2_a_then_b,0.25,0.25,0.03,weighted_geometric,1.5130903951914758,0.7002747860819818,0.04269750858270133,0.0016195162918846862,0.026041685878114125
uniform_low_noise,2,2200,12,3,2.0,0.07575973330735467,j2_a_then_b,0.25,0.25,0.03,hard_core,1.525435583092142,0.7026838074712627,0.06428777049673357,0.004644386093745544,2.990264389394222e-14
uniform_low_noise,2,2200,12,3,2.0,0.07575973330735467,j2_a_then_b,0.25,0.25,0.03,soft_core_0.1,1.5120523194942856,0.699882196014324,0.0390214078269181,0.0013615433853665835,0.023933366942692956
uniform_low_noise,2,2200,12,3,2.0,0.07575973330735467,j2_a_then_b,0.25,0.25,0.03,soft_core_1,1.5140469671280903,0.7004177139148533,0.044949543431902585,0.0018555180459644677,0.016402402076422632
uniform_low_noise,2,2200,12,3,2.0,0.07575973330735467,j2_a_then_b,0.25,0.25,0.03,soft_core_10,1.5209845607569914,0.7018934781110112,0.058438546597614015,0.0035633743847948347,0.004553852309348031
uniform_low_noise,2,2200,12,3,2.0,0.07575973330735467,j2_a_then_b,0.25,0.25,0.03,adaptive_soft,1.5130808113006404,0.7002592024025015,0.04261497300422227,0.0016170560060866468,0.02553962180719613
